timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair,identity_resolved
5348.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5348.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5349.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5349.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5350.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5350.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5351.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5351.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5352.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5352.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5353.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5353.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5354.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5354.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5355.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5355.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5356.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5356.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5357.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5357.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5358.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5358.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5359.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5359.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5360.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5360.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5361.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5361.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5362.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5362.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5363.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5363.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5364.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5364.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5365.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5365.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5366.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5366.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5367.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5367.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5368.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5368.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5369.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5369.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5370.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5370.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5371.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
